scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,35415752.12679419,0.0,0.0,0,1236275.1122101785,38107253.12679419
scenario_1354,35109802.69140794,0.0,0.0,0,1219106.5277075418,37801303.69140794
scenario_3257,37182820.2951606,0.0,0.0,0,1282902.781324088,39874321.2951606
scenario_1885,34222440.82378134,0.0,0.0,0,1208816.3139468082,36913941.82378134
scenario_3665,35048408.957304694,0.0,0.0,0,1212152.0492358755,37739909.957304694
scenario_0442,34889817.982976,0.0,0.0,0,1219548.6309270528,37581318.982976
scenario_5899,36654302.830687486,0.0,0.0,0,1264194.2928220648,39345803.830687486
scenario_3052,36071830.12073095,0.0,0.0,0,1250285.4592999304,38763331.12073095
scenario_4036,34536081.7880122,0.0,0.0,0,1210442.5864006244,37227582.7880122
scenario_3956,36030723.219387494,0.0,0.0,0,1250415.1722585445,38722224.219387494
scenario_2083,35513606.3792095,0.0,0.0,0,1233557.4016396797,38205107.3792095
scenario_3358,35662768.869485766,0.0,0.0,0,1233825.9310037422,38354269.869485766
scenario_1743,35152402.671694085,0.0,0.0,0,1230280.73799226,37843903.671694085
scenario_2157,34963915.591908686,0.0,0.0,0,1221110.1154043889,37655416.591908686
scenario_2947,49897638.11909911,1244.4227205367338,0.0,1,1249027.992957757,52589139.11909911
scenario_6746,35445663.9855337,0.0,0.0,0,1236302.9335718993,38137164.9855337
scenario_2678,36687484.58375891,0.0,0.0,0,1247451.272729742,39378985.58375891
scenario_2677,35681783.172898896,0.0,0.0,0,1222998.4465038858,38373284.172898896
scenario_3032,35890713.253943495,0.0,0.0,0,1246302.5769877192,38582214.253943495
scenario_2559,34734813.890769444,0.0,0.0,0,1221907.7004367963,37426314.890769444
scenario_2442,35077263.52981706,0.0,0.0,0,1226903.246070436,37768764.52981706
scenario_3622,35718800.85592828,0.0,0.0,0,1235188.7628746792,38410301.85592828
scenario_5789,34525601.93025432,0.0,0.0,0,1211202.2203384717,37217102.93025432
scenario_6524,37834131.57884029,0.0,0.0,0,1261102.2427129317,40525632.57884029
scenario_0563,36129965.329665326,0.0,0.0,0,1257328.422773575,38821466.329665326
scenario_4589,34585923.18121985,0.0,0.0,0,1213526.2467678436,37277424.18121985
scenario_6687,35051915.52400444,0.0,0.0,0,1227676.804484581,37743416.52400444
scenario_0749,35408303.30476571,0.0,0.0,0,1231883.4987426535,38099804.30476571
scenario_6836,36498856.66999756,0.0,0.0,0,1257742.17385232,39190357.66999756
scenario_4865,35198828.594699994,0.0,0.0,0,1223264.6345940246,37890329.594699994
scenario_7337,34812801.58606009,0.0,0.0,0,1218241.4693649297,37504302.58606009
scenario_3321,35691337.46417075,0.0,0.0,0,1235564.2873338144,38382838.46417075
scenario_2125,35763872.905725405,0.0,0.0,0,1244824.896798334,38455373.905725405
scenario_3010,36302274.262196064,0.0,0.0,0,1259731.0445161602,38993775.262196064
scenario_4031,36055831.72502964,0.0,0.0,0,1250091.3457235363,38747332.72502964
scenario_7034,36365904.81043793,0.0,0.0,0,1249226.953119283,39057405.81043793
scenario_4144,35312017.16242468,0.0,0.0,0,1229050.409913029,38003518.16242468
scenario_5941,37052229.06339836,0.0,0.0,0,1234835.475212229,39743730.06339836
scenario_0269,34052590.68090597,0.0,0.0,0,1192688.6287626843,36744091.68090597
scenario_4665,36544168.13336527,0.0,0.0,0,1263973.4121382032,39235669.13336527
scenario_1153,36932512.06166707,0.0,0.0,0,1270415.378550788,39624013.06166707
scenario_2290,35391920.13289385,0.0,0.0,0,1231019.4941564708,38083421.13289385
scenario_5090,35307489.92481373,0.0,0.0,0,1216990.3567758892,37998990.92481373
scenario_4694,36173035.8850113,0.0,0.0,0,1250681.265001176,38864536.8850113
scenario_6986,34625862.0210238,0.0,0.0,0,1213965.678866819,37317363.0210238
scenario_6398,35927019.0234962,0.0,0.0,0,1244585.6663388754,38618520.0234962
scenario_1132,35303998.455798075,0.0,0.0,0,1231192.7281765752,37995499.455798075
scenario_1764,34958624.28019202,0.0,0.0,0,1220743.185886531,37650125.28019202
scenario_1481,36119271.262966864,0.0,0.0,0,1249445.1907796166,38810772.262966864
scenario_2615,34383202.181669556,0.0,0.0,0,1210061.4219140045,37074703.181669556
scenario_0785,34281560.22266245,0.0,0.0,0,1207087.7739187158,36973061.22266245
scenario_5788,35169756.72636442,0.0,0.0,0,1231562.854246556,37861257.72636442
scenario_5556,34489419.322013505,0.0,0.0,0,1209268.5949937662,37180920.322013505
scenario_3641,34654992.93032114,0.0,0.0,0,1211785.6623347974,37346493.93032114
scenario_0995,35259614.35978888,0.0,0.0,0,1232333.9451634898,37951115.35978888
scenario_2355,34094243.01771057,0.0,0.0,0,1204494.799201938,36785744.01771057
scenario_4639,36932247.11898545,0.0,0.0,0,1268967.858200132,39623748.11898545
scenario_6560,36047591.53241297,0.0,0.0,0,1247964.368997065,38739092.53241297
scenario_3143,33672226.525506906,0.0,0.0,0,1187439.6029409512,36363727.525506906
scenario_4138,34529031.000728,0.0,0.0,0,1209529.325439393,37220532.000728
scenario_7032,34300389.024083704,0.0,0.0,0,1208116.489320329,36991890.024083704
scenario_2340,34122159.377588294,0.0,0.0,0,1201464.3168414317,36813660.377588294
scenario_1190,35417770.12487356,0.0,0.0,0,1228953.785052306,38109271.12487356
scenario_5747,37896550.66083988,0.0,0.0,0,1279786.6323233612,40588051.66083988
scenario_6015,36676389.21032124,0.0,0.0,0,1267036.518488343,39367890.21032124
scenario_6018,36612107.880950615,0.0,0.0,0,1259791.4315215289,39303608.880950615
scenario_2915,35289873.5320681,0.0,0.0,0,1216473.7492395714,37981374.5320681
scenario_5244,35411486.01652039,0.0,0.0,0,1235362.2230300226,38102987.01652039
scenario_2741,36466737.15178537,0.0,0.0,0,1260225.9304581247,39158238.15178537
scenario_1496,35649393.135805994,0.0,0.0,0,1232541.713621202,38340894.135805994
scenario_6673,35220950.945228174,0.0,0.0,0,1231031.3239500497,37912451.945228174
scenario_4642,34665788.99896433,0.0,0.0,0,1215900.5889780906,37357289.99896433
scenario_7210,34124236.48463782,0.0,0.0,0,1204420.920826946,36815737.48463782
scenario_0691,37731937.85970457,0.0,0.0,0,1257933.9909900958,40423438.85970457
scenario_2730,37511666.92500685,0.0,0.0,0,1269412.3761944342,40203167.92500685
scenario_1488,34739486.09136065,0.0,0.0,0,1215243.1823068582,37430987.09136065
scenario_4245,48637097.54411743,1212.9605288468442,0.0,1,1226434.8940531905,51328598.54411743
scenario_0465,35454911.22117067,0.0,0.0,0,1239562.1376505368,38146412.22117067
scenario_3811,34125478.63106087,0.0,0.0,0,1195786.5628578938,36816979.63106087
scenario_5844,34479538.86549941,0.0,0.0,0,1209369.4619164793,37171039.86549941
scenario_5824,35520857.9337652,0.0,0.0,0,1239647.959740588,38212358.9337652
scenario_1968,35106883.99822712,0.0,0.0,0,1226419.7766297543,37798384.99822712
scenario_6199,35726277.32902993,0.0,0.0,0,1243352.18072749,38417778.32902993
scenario_3314,35542076.27461999,0.0,0.0,0,1233551.0263627334,38233577.27461999
scenario_0583,34988394.93567726,0.0,0.0,0,1223135.888882014,37679895.93567726
scenario_7406,35032179.79089237,0.0,0.0,0,1225143.5065380302,37723680.79089237
scenario_2517,35450702.54131475,0.0,0.0,0,1238694.8896860755,38142203.54131475
scenario_1989,36816302.040285856,0.0,0.0,0,1272836.0536165242,39507803.040285856
scenario_3948,34658741.32366601,0.0,0.0,0,1218222.4950853884,37350242.32366601
scenario_3152,35632816.7725774,0.0,0.0,0,1235358.718854868,38324317.7725774
scenario_2643,35146073.502846204,0.0,0.0,0,1220937.951982041,37837574.502846204
scenario_4500,35601513.82639001,0.0,0.0,0,1239480.7819640357,38293014.82639001
scenario_3155,35066321.96701401,0.0,0.0,0,1223101.4774072296,37757822.96701401
scenario_1463,36930153.29500395,0.0,0.0,0,1268268.000604183,39621654.29500395
scenario_1246,35398404.18802427,0.0,0.0,0,1236245.111465278,38089905.18802427
scenario_1054,36918073.19371468,0.0,0.0,0,1271908.366579499,39609574.19371468
scenario_4924,34917622.7461971,0.0,0.0,0,1221742.5371817653,37609123.7461971
scenario_5666,38497681.47552961,0.0,0.0,0,1276046.9365873984,41189182.47552961
scenario_4161,37131073.48454008,0.0,0.0,0,1263010.8413111898,39822574.48454008
scenario_1332,34763343.19936596,0.0,0.0,0,1219406.0311951248,37454844.19936596
scenario_1821,36140121.7781902,0.0,0.0,0,1249793.316089629,38831622.7781902
