scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,25711145.685057484,0.0,11360.159807023689,0,960630.9687606647,30791535.685057484
scenario_1354,26018341.039727394,0.0,45209.97405126072,0,924063.5444053404,31098731.039727394
scenario_3257,23424499.9516551,0.0,4350.2124296385555,0,896388.7703199035,28504889.9516551
scenario_1885,17215412.41115536,0.0,154341.9251762674,0,481098.82344902225,22295802.41115536
scenario_3665,22639350.1684556,0.0,70066.39264294886,0,779977.8661201702,27719740.1684556
scenario_0442,22282121.983078513,0.0,38275.81577951416,0,808612.2912281728,27362511.983078513
scenario_5899,19845202.234178476,0.0,102953.99177008994,0,645567.3902694475,24925592.234178476
scenario_3052,18874362.16615582,0.0,60575.206336193914,0,652878.0903338465,23954752.16615582
scenario_4036,18454573.79858388,0.0,231802.17193868905,0,452275.3672731999,23534963.79858388
scenario_3956,17796144.681612402,0.0,119238.40117733568,0,544304.8128649896,22876534.681612402
scenario_2083,23107401.23004439,0.0,49850.83232959833,0,831647.3051973145,28187791.23004439
scenario_3358,29010236.151230298,0.0,658.458584751244,0,1083490.528061807,34090626.1512303
scenario_1743,24032245.622919492,0.0,161891.75321710383,0,723767.0903978371,29112635.622919492
scenario_2157,19456743.004818168,0.0,91768.81572663125,0,641749.9049580931,24537133.004818168
scenario_2947,21113014.5618239,0.0,59358.21969171676,0,744054.8563115438,26193404.5618239
scenario_6746,25857297.532096542,0.0,12459.314387864055,0,953038.2877532347,30937687.532096542
scenario_2678,19701387.162207864,0.0,112253.18570220663,0,630227.5332221562,24781777.162207864
scenario_2677,18076596.881907765,0.0,165252.71119020757,0,507793.21272300626,23156986.881907765
scenario_3032,21839547.76899953,0.0,48763.19872284069,0,781016.2346665064,26919937.76899953
scenario_2559,25393474.99162262,0.0,63.953777361098844,0,973365.7543109505,30473864.99162262
scenario_2442,27246989.69051683,0.0,3740.8715074149195,0,1019465.4975779032,32327379.69051683
scenario_3622,19017367.992698714,0.0,30474.80385246566,0,689784.3096392725,24097757.992698714
scenario_5789,19124703.683556244,0.0,175842.64890643003,0,539793.9591818596,24205093.683556244
