scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,25932751.570953958,0.0,7638.359807023691,0,960630.9687606647,30812187.570953958
scenario_1354,26063220.725718975,0.0,35915.57405126072,0,924063.5444053404,30942656.725718975
scenario_3257,23755728.05264826,0.0,2343.2124296385573,0,896388.7703199035,28635164.05264826
scenario_1885,17115098.66147373,0.0,139664.1090282953,0,481098.82344902225,21994534.66147373
scenario_3665,22619929.09884997,0.0,60211.31130998449,0,779977.8661201702,27499365.09884997
scenario_0442,22569095.68068122,0.0,37288.31577951417,0,808612.2912281728,27448531.68068122
scenario_5899,19715137.105006594,0.0,87570.70319420705,0,645567.3902694475,24594573.105006594
scenario_3052,18912214.79657228,0.0,51403.36174676967,0,652878.0903338465,23791650.79657228
scenario_4036,18309153.433171373,0.0,215413.57193868907,0,452275.3672731999,23188589.433171373
scenario_3956,17798444.66593733,0.0,109027.82605572796,0,544304.8128649896,22677880.66593733
scenario_2083,23146042.234460343,0.0,39178.032329598325,0,831647.3051973145,28025478.234460343
scenario_3358,29303747.08153256,0.0,0.0,0,1083490.528061807,34183183.08153256
scenario_1743,23952970.33926179,0.0,148872.75321710383,0,723767.0903978371,28832406.33926179
scenario_2157,19679322.89767705,0.0,88970.01572663126,0,641749.9049580931,24558758.89767705
scenario_2947,21199007.02451688,0.0,51128.01969171676,0,744054.8563115438,26078443.02451688
scenario_6746,25970376.26544839,0.0,7285.610074567408,0,953038.2877532347,30849812.26544839
scenario_2678,19597221.953045163,0.0,97819.28570220663,0,630227.5332221562,24476657.953045163
scenario_2677,18014729.594407387,0.0,152448.02173678624,0,507793.21272300626,22894165.594407387
scenario_3032,21839462.872196335,0.0,37199.5987228407,0,781016.2346665064,26718898.872196335
scenario_2559,25687734.252766427,0.0,0.0,0,973365.7543109505,30567170.252766427
scenario_2442,27487813.974905297,0.0,1716.8761017466036,0,1019465.4975779032,32367249.974905297
scenario_3622,19174537.805619143,0.0,26920.2126957017,0,689784.3096392725,24053973.805619143
scenario_5789,19065165.76627116,0.0,162953.64890643003,0,539793.9591818596,23944601.76627116
scenario_6524,18904968.734514322,0.0,60104.91241870328,0,645936.6862956138,23784404.734514322
scenario_0563,30223283.794678017,0.0,0.0,0,1125239.9214041252,35102719.79467802
scenario_4589,17281217.72836233,0.0,213261.40829845937,0,411214.7106408796,22160653.72836233
scenario_6687,22282232.165637173,0.0,44406.870897064306,0,791860.4909030228,27161668.165637173
scenario_0749,21266035.360678352,0.0,47901.54417133832,0,753378.1604207242,26145471.360678352
scenario_6836,17591736.512886804,0.0,233573.8085824485,0,402570.4647462646,22471172.512886804
scenario_4865,21690769.54712552,0.0,68692.93515691749,0,736842.7694348795,26570205.54712552
scenario_7337,28162968.172423102,0.0,5499.72470747841,0,1044906.8747762083,33042404.172423102
scenario_3321,24057728.26334621,0.0,28642.107555731145,0,868643.1860722946,28937164.26334621
scenario_2125,26811232.88807715,0.0,6451.648558565701,0,998216.9777118159,31690668.88807715
scenario_3010,27039407.557160165,0.0,1664.491427746284,0,1006194.2138648146,31918843.557160165
scenario_4031,19517321.180870708,0.0,47689.367430412494,0,679643.0525395677,24396757.180870708
scenario_7034,27395348.120793216,0.0,13130.377901012258,0,1002135.4333034831,32274784.120793216
scenario_4144,19316734.11127523,0.0,41603.72660356815,0,681373.4981303329,24196170.11127523
scenario_5941,24120366.1703282,0.0,2086.028107187122,0,906228.9402815499,28999802.1703282
scenario_0269,22272453.735316135,0.0,16538.387817733423,0,816819.9731510112,27151889.735316135
scenario_4665,16959043.638702504,0.0,314203.4094929628,0,290413.52042923163,21838479.638702504
scenario_1153,17469073.620386653,0.0,168814.03395464807,0,466225.6176944148,22348509.620386653
scenario_2290,27195963.569898102,0.0,0.0,0,1017538.450631297,32075399.569898102
scenario_5090,17595240.772140395,0.0,157404.44956906795,0,484081.13734889973,22474676.772140395
scenario_4694,36468153.33598536,0.0,0.0,0,1296258.3613861757,41347589.33598536
scenario_6986,21550919.573200554,0.0,32781.49232033439,0,781370.0799013202,26430355.573200554
scenario_6398,24254789.517638054,0.0,12272.787154739208,0,897677.6926461325,29134225.517638054
scenario_1132,19266981.736961223,0.0,114032.9266565561,0,604421.3579966398,24146417.736961223
scenario_1764,21253671.881020363,0.0,30918.915146340805,0,769236.1538023308,26133107.881020363
scenario_1481,17013600.30887031,0.0,438228.3948704403,0,162642.90512955975,21893036.30887031
scenario_2615,31023360.242731195,0.0,0.0,0,1148151.8022956555,35902796.2427312
scenario_0785,18663661.6276602,0.0,165012.42638421236,0,522122.18835662684,23543097.6276602
scenario_5788,28248134.112742927,0.0,139.21172314196662,0,1052984.3312806757,33127570.112742927
scenario_5556,26574519.692304365,0.0,58174.37083145739,0,919916.4626277606,31453955.692304365
scenario_3641,17297187.296923846,0.0,240955.6953322739,0,384573.2189838361,22176623.296923846
scenario_0995,26512799.311675996,0.0,8875.59947273779,0,984463.6347103916,31392235.311675996
scenario_2355,17232325.89439886,0.0,160357.99382753324,0,464986.03571237135,22111761.89439886
scenario_4639,22044885.131180927,0.0,16609.994027399673,0,818561.1248205975,26924321.131180927
scenario_6560,17453035.0152604,0.0,98510.8118421585,0,541230.529930603,22332471.0152604
scenario_3143,17462809.24906702,0.0,220861.00275836355,0,409430.71203532664,22342245.24906702
scenario_4138,22502652.552616175,0.0,121365.80858447807,0,713734.3259866816,27382088.552616175
scenario_7032,22651616.735992394,0.0,72390.75662589923,0,767648.7446842977,27531052.735992394
scenario_2340,30405717.12163204,0.0,0.0,0,1128541.818740447,35285153.12163204
scenario_1190,25615385.374206785,0.0,21714.459138551054,0,930310.0273440734,30494821.374206785
scenario_5747,17140394.221659508,0.0,231962.25809187448,0,387714.1389532839,22019830.221659508
scenario_6015,24886461.049229432,0.0,2558.5841409557156,0,941872.9311742084,29765897.049229432
scenario_6018,23438003.018285543,0.0,23095.986794593213,0,859299.0920465632,28317439.018285543
scenario_2915,31874001.169763595,0.0,0.0,0,1174487.69196541,36753437.169763595
scenario_5244,17992210.013990078,0.0,183940.47505610835,0,472311.13924348715,22871646.013990078
scenario_2741,21439186.66835916,0.0,32257.506271716753,0,774488.6129656383,26318622.66835916
scenario_1496,16885027.947482347,0.0,187004.72940797632,0,420379.28440966236,21764463.947482347
scenario_6673,17888988.309455294,0.0,202663.56024942445,0,448677.59824263735,22768424.309455294
scenario_4642,21784450.808336787,0.0,21811.19190999409,0,799653.925950421,26663886.808336787
scenario_7210,24821344.344813466,0.0,2050.688454853217,0,933785.1333913436,29700780.344813466
scenario_0691,17509056.379255094,0.0,229660.65013270473,0,403537.4674421651,22388492.379255094
scenario_2730,27955632.267800443,0.0,0.0,0,1052024.4871692522,32835068.267800443
scenario_1488,23764451.573070575,0.0,3568.3095713594125,0,891283.7271077256,28643887.573070575
scenario_4245,17136069.392534554,0.0,205009.9874684914,0,413070.2703757039,22015505.392534554
scenario_0465,18169124.16361462,0.0,62718.799982860626,0,610961.4022738587,23048560.16361462
scenario_3811,24724917.43151903,0.0,30232.080152204253,0,894660.5340775567,29604353.43151903
scenario_5844,30285003.56065125,0.0,0.0,0,1122763.4095943915,35164439.56065125
scenario_5824,17593986.49989976,0.0,102882.18322675368,0,542044.1018865653,22473422.49989976
scenario_1968,33612229.378375456,0.0,0.0,0,1207828.1388316501,38491665.378375456
scenario_6199,33718181.3264742,0.0,0.0,0,1217513.0714007008,38597617.3264742
scenario_3314,24613798.87567523,0.0,0.0,0,932540.8865501789,29493234.87567523
scenario_0583,25189422.084782198,0.0,9810.660456547012,0,943709.3068551505,30068858.084782198
scenario_7406,28568396.77855372,0.0,0.0,0,1061974.987629429,33447832.77855372
scenario_2517,21284233.905359525,0.0,45939.168864083724,0,747551.2888946689,26163669.905359525
scenario_1989,34538720.68953863,0.0,0.0,0,1248708.6514399033,39418156.68953863
scenario_3948,18615031.790170357,0.0,159608.5777461794,0,524695.9093462606,23494467.790170357
scenario_3152,28180669.93392069,0.0,5130.949239517946,0,1028776.159459995,33060105.93392069
scenario_2643,18069024.76699565,0.0,80875.07689700295,0,582677.8986009278,22948460.76699565
scenario_4500,29216373.585217547,0.0,0.0,0,1087738.260139383,34095809.58521755
scenario_3155,23847431.035958778,0.0,15726.919988006059,0,872925.4477356297,28726867.035958778
scenario_1463,17372062.05723628,0.0,224953.2283654663,0,402414.2736337286,22251498.05723628
scenario_1246,21945876.769538265,0.0,8757.70792085608,0,820394.9450591111,26825312.769538265
scenario_1054,17432406.664409835,0.0,317142.384700955,0,306639.0099585961,22311842.664409835
scenario_4924,28549114.783294477,0.0,0.0,0,1070582.8228590519,33428550.783294477
scenario_5666,28441912.757585097,0.0,0.0,0,1065950.6047854987,33321348.757585097
scenario_4161,17322448.558200616,0.0,236377.77507763883,0,388223.9827001033,22201884.558200616
scenario_1332,32927136.39656872,0.0,0.0,0,1199450.83488444,37806572.396568716
scenario_1821,16918289.571659815,0.0,552567.2576599473,0,40744.04234005293,21797725.571659815
scenario_4746,23698795.083996803,0.0,22805.04505031786,0,867031.5623702488,28578231.083996803
scenario_1040,26224391.107424837,0.0,0.0,0,987159.9232608315,31103827.107424837
scenario_4573,19689829.996451743,0.0,81794.81835750976,0,648371.5112390381,24569265.996451743
scenario_7228,17327281.61650095,0.0,217095.20444220377,0,408589.9976078633,22206717.61650095
scenario_2527,24609086.252988935,0.0,59954.851258058334,0,850960.3087398865,29488522.252988935
scenario_0790,29089490.76440233,0.0,473.045718128159,0,1074298.8144362385,33968926.76440233
scenario_5214,18487406.501689676,0.0,87746.12723031356,0,597209.9614028226,23366842.501689676
scenario_7253,25479784.361652125,0.0,4038.749746759123,0,953483.3068940609,30359220.361652125
scenario_3419,24893159.758445345,0.0,22999.010808570838,0,906213.2783300816,29772595.758445345
scenario_1373,20989581.913561083,0.0,10022.305628611453,0,784293.53954636,25869017.913561083
scenario_3996,22117728.002838768,0.0,59013.44700817982,0,763945.938215936,26997164.002838768
scenario_7147,45251310.0533465,940.2086358099291,0.0,2,1285902.674097646,50130746.0533465
scenario_5881,17354134.417057756,0.0,194927.9394840029,0,432322.28538437566,22233570.417057756
scenario_4225,17038479.638728853,0.0,503992.20472898363,0,94215.09527101641,21917915.638728853
scenario_0266,23578473.656105403,0.0,53355.01136385196,0,818304.9603731374,28457909.656105403
scenario_1933,22436339.959946837,0.0,80496.24966331334,0,756860.5986446831,27315775.959946837
scenario_0573,18306414.568153627,0.0,93468.78585912405,0,582391.7088924905,23185850.568153627
scenario_1908,30535770.2595528,0.0,0.0,0,1118243.9998743557,35415206.2595528
scenario_2567,25271537.011344608,0.0,71177.24857287161,0,859427.5633324055,30150973.011344608
scenario_2353,20664911.211976495,0.0,86363.93459984132,0,688676.1154339267,25544347.211976495
scenario_6584,23932575.58664164,0.0,7052.021414684765,0,894469.443429293,28812011.58664164
scenario_7126,73808700.79134999,3272.8733472653403,0.0,3,1411369.9010629181,78688136.79134999
scenario_7245,24036861.010943595,0.0,5148.162372529909,0,904234.112744669,28916297.010943595
scenario_5390,30329311.325544473,0.0,0.0,0,1125493.5598691949,35208747.32554448
scenario_1116,18927190.16905439,0.0,35197.80329104947,0,673134.2705820366,23806626.16905439
scenario_5652,24639092.709604166,0.0,19977.32950270953,0,908461.6341945992,29518528.709604166
scenario_5868,20381293.107223358,0.0,24284.296255705038,0,745411.3363973101,25260729.107223358
scenario_3297,17373282.624387216,0.0,251535.01820908676,0,377034.3633835724,22252718.624387216
