scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,35340749.3463171,0.0,0.0,0,1236275.1122101783,37986005.3463171
scenario_1354,35031682.73118342,0.0,0.0,0,1219106.5277075418,37676938.73118342
scenario_3257,37123594.84073572,0.0,0.0,0,1282902.7813240879,39768850.84073572
scenario_1885,34151593.737438515,0.0,0.0,0,1208816.3139468082,36796849.737438515
scenario_3665,34982895.515081175,0.0,0.0,0,1212152.0492358757,37628151.515081175
scenario_0442,34815722.5145376,0.0,0.0,0,1219548.6309270528,37460978.5145376
scenario_5899,36590620.5864764,0.0,0.0,0,1264194.2928220648,39235876.5864764
scenario_3052,36012052.90356045,0.0,0.0,0,1250285.4592999304,38657308.90356045
scenario_4036,34457477.8487041,0.0,0.0,0,1210442.5864006244,37102733.8487041
scenario_3956,35956152.268098205,0.0,0.0,0,1250415.1722585445,38601408.268098205
scenario_2083,35445551.1094095,0.0,0.0,0,1233557.4016396797,38090807.1094095
scenario_3358,42479521.89480399,692.0704613898588,0.0,1,1233825.9310037422,45124777.89480399
scenario_1743,35079509.352113314,0.0,0.0,0,1230280.73799226,37724765.352113314
scenario_2157,34885425.65328462,0.0,0.0,0,1221110.1154043889,37530681.65328462
scenario_2947,69967670.14738722,3267.6319102927755,0.0,2,1249027.9929577573,72612926.14738722
scenario_6746,35374795.36578795,0.0,0.0,0,1236302.9335718993,38020051.36578795
scenario_2678,36612693.29864018,0.0,0.0,0,1247451.2727297419,39257949.29864018
scenario_2677,35604077.79174462,0.0,0.0,0,1222998.4465038858,38249333.79174462
scenario_3032,35815883.0495794,0.0,0.0,0,1246302.5769877192,38461139.0495794
scenario_2559,34663990.719224595,0.0,0.0,0,1221907.7004367963,37309246.719224595
scenario_2442,35005410.02010918,0.0,0.0,0,1226903.246070436,37650666.02010918
scenario_3622,35648230.37473212,0.0,0.0,0,1235188.7628746792,38293486.37473212
scenario_5789,34456247.67771618,0.0,0.0,0,1211202.2203384715,37101503.67771618
scenario_6524,37780849.57226488,0.0,0.0,0,1261102.2427129317,40426105.57226488
scenario_0563,36061568.9141694,0.0,0.0,0,1257328.422773575,38706824.9141694
scenario_4589,34511305.65967309,0.0,0.0,0,1213526.2467678436,37156561.65967309
scenario_6687,34975867.198635004,0.0,0.0,0,1227676.804484581,37621123.198635004
scenario_0749,35335468.210277736,0.0,0.0,0,1231883.4987426535,37980724.210277736
scenario_6836,36424932.4058626,0.0,0.0,0,1257742.17385232,39070188.4058626
scenario_4865,35117431.41736769,0.0,0.0,0,1223264.6345940246,37762687.41736769
scenario_7337,34735255.51701372,0.0,0.0,0,1218241.4693649295,37380511.51701372
scenario_3321,35619381.67888471,0.0,0.0,0,1235564.2873338144,38264637.67888471
scenario_2125,35695945.50927047,0.0,0.0,0,1244824.8967983339,38341201.50927047
scenario_3010,36232506.79530671,0.0,0.0,0,1259731.0445161602,38877762.79530671
scenario_4031,35985493.212301105,0.0,0.0,0,1250091.3457235363,38630749.212301105
scenario_7034,36293416.7238637,0.0,0.0,0,1249226.953119283,38938672.7238637
scenario_4144,35234085.728391394,0.0,0.0,0,1229050.409913029,37879341.728391394
scenario_5941,36989826.324993975,0.0,0.0,0,1234835.475212229,39635082.324993975
scenario_0269,33982931.47952196,0.0,0.0,0,1192688.6287626843,36628187.47952196
scenario_4665,36477312.04392086,0.0,0.0,0,1263973.4121382032,39122568.04392086
scenario_1153,36875036.75993558,0.0,0.0,0,1270415.378550788,39520292.75993558
scenario_2290,35318408.66789318,0.0,0.0,0,1231019.4941564708,37963664.66789318
scenario_5090,35237270.67205591,0.0,0.0,0,1216990.3567758892,37882526.67205591
scenario_4694,36102577.63434828,0.0,0.0,0,1250681.265001176,38747833.63434828
scenario_6986,34545394.95643531,0.0,0.0,0,1213965.678866819,37190650.95643531
scenario_6398,35856510.881501265,0.0,0.0,0,1244585.6663388754,38501766.881501265
scenario_1132,35227910.9454262,0.0,0.0,0,1231192.7281765752,37873166.9454262
scenario_1764,34878272.519069076,0.0,0.0,0,1220743.1858865307,37523528.519069076
scenario_1481,36054576.334666304,0.0,0.0,0,1249445.1907796166,38699832.334666304
scenario_2615,34306303.605032384,0.0,0.0,0,1210061.4219140045,36951559.605032384
scenario_0785,34204289.44571956,0.0,0.0,0,1207087.7739187158,36849545.44571956
scenario_5788,35094466.85810844,0.0,0.0,0,1231562.854246556,37739722.85810844
scenario_5556,34399652.27164863,0.0,0.0,0,1209268.5949937662,37044908.27164863
scenario_3641,34573890.827332266,0.0,0.0,0,1211785.6623347974,37219146.827332266
scenario_0995,35175936.80614369,0.0,0.0,0,1232333.9451634898,37821192.80614369
scenario_2355,34017270.445112996,0.0,0.0,0,1204494.7992019379,36662526.445112996
scenario_4639,36856418.79147319,0.0,0.0,0,1268967.8582001321,39501674.79147319
scenario_6560,35980493.25583064,0.0,0.0,0,1247964.368997065,38625749.25583064
scenario_3143,33581052.24244595,0.0,0.0,0,1187439.6029409512,36226308.24244595
scenario_4138,34449775.050999016,0.0,0.0,0,1209529.325439393,37095031.050999016
scenario_7032,34218592.52709116,0.0,0.0,0,1208116.489320329,36863848.52709116
scenario_2340,34037501.279168814,0.0,0.0,0,1201464.3168414317,36682757.279168814
scenario_1190,35345661.11656397,0.0,0.0,0,1228953.785052306,37990917.11656397
scenario_5747,37853752.994621634,0.0,0.0,0,1279786.6323233612,40499008.994621634
scenario_6015,36615184.02625492,0.0,0.0,0,1267036.5184883433,39260440.02625492
scenario_6018,36546917.62022085,0.0,0.0,0,1259791.4315215289,39192173.62022085
scenario_2915,35218229.523972765,0.0,0.0,0,1216473.7492395714,37863485.523972765
scenario_5244,35337502.02330184,0.0,0.0,0,1235362.2230300226,37982758.02330184
scenario_2741,36397820.26802604,0.0,0.0,0,1260225.9304581247,39043076.26802604
scenario_1496,35584790.184681244,0.0,0.0,0,1232541.713621202,38230046.184681244
scenario_6673,35153357.050090276,0.0,0.0,0,1231031.3239500497,37798613.050090276
scenario_4642,34591671.83456363,0.0,0.0,0,1215900.5889780906,37236927.83456363
scenario_7210,34040197.422661655,0.0,0.0,0,1204420.920826946,36685453.422661655
scenario_0691,37682900.68792805,0.0,0.0,0,1257933.9909900958,40328156.68792805
scenario_2730,41305033.91440689,387.38590095990094,0.0,1,1269412.3761944342,43950289.91440689
scenario_1488,34661008.13275135,0.0,0.0,0,1215243.1823068582,37306264.13275135
scenario_4245,59519439.755528525,2312.460528846844,0.0,1,1226434.8940531905,62164695.755528525
scenario_0465,35380262.12696533,0.0,0.0,0,1239562.1376505368,38025518.12696533
scenario_3811,34037439.77120698,0.0,0.0,0,1195786.5628578938,36682695.77120698
scenario_5844,34398338.03967432,0.0,0.0,0,1209369.4619164793,37043594.03967432
scenario_5824,35446112.28297351,0.0,0.0,0,1239647.959740588,38091368.28297351
scenario_1968,35026325.2597198,0.0,0.0,0,1226419.7766297543,37671581.2597198
scenario_6199,35653516.015820414,0.0,0.0,0,1243352.18072749,38298772.015820414
scenario_3314,35479741.542134196,0.0,0.0,0,1233551.0263627334,38124997.542134196
scenario_0583,34922802.48425641,0.0,0.0,0,1223135.888882014,37568058.48425641
scenario_7406,34966194.631781586,0.0,0.0,0,1225143.5065380302,37611450.631781586
scenario_2517,35380564.14616663,0.0,0.0,0,1238694.8896860757,38025820.14616663
scenario_1989,36748290.85460697,0.0,0.0,0,1272836.0536165242,39393546.85460697
scenario_3948,34591416.115632385,0.0,0.0,0,1218222.4950853884,37236672.115632385
scenario_3152,35571530.12569796,0.0,0.0,0,1235358.718854868,38216786.12569796
scenario_2643,35081595.72643371,0.0,0.0,0,1220937.951982041,37726851.72643371
scenario_4500,35529150.189175345,0.0,0.0,0,1239480.7819640357,38174406.189175345
scenario_3155,34990586.416326016,0.0,0.0,0,1223101.4774072296,37635842.416326016
scenario_1463,36863213.887461245,0.0,0.0,0,1268268.000604183,39508469.887461245
scenario_1246,35328143.47873508,0.0,0.0,0,1236245.111465278,37973399.47873508
scenario_1054,47399561.16647514,1059.8765892714664,0.0,1,1271908.3665794993,50044817.16647514
scenario_4924,34837439.00650958,0.0,0.0,0,1221742.5371817653,37482695.00650958
scenario_5666,41920692.672989465,346.72892397296334,0.0,1,1276046.9365873984,44565948.672989465
scenario_4161,51292934.69629055,1429.5842198584955,0.0,1,1263010.8413111898,53938190.69629055
scenario_1332,35365987.07636278,68.33838995133874,0.0,1,1219406.0311951248,38011243.07636278
scenario_1821,36078950.50808549,0.0,0.0,0,1249793.316089629,38724206.50808549
scenario_4746,34643657.25964604,0.0,0.0,0,1215624.944425107,37288913.25964604
scenario_1040,34506551.42432454,0.0,0.0,0,1216410.2328811327,37151807.42432454
scenario_4573,35847860.07407156,0.0,0.0,0,1243336.6807249596,38493116.07407156
scenario_7228,35347562.87921519,0.0,0.0,0,1230763.1294141004,37992818.87921519
scenario_2527,34120428.09321939,0.0,0.0,0,1199613.0289229453,36765684.09321939
scenario_0790,33785850.43099923,0.0,0.0,0,1186175.3918685731,36431106.43099923
scenario_5214,35692246.98576492,0.0,0.0,0,1233809.1880708875,38337502.98576492
scenario_7253,36259356.59534982,0.0,0.0,0,1254059.0287754154,38904612.59534982
scenario_3419,35739789.49824806,0.0,0.0,0,1242989.2870141007,38385045.49824806
scenario_1373,33849890.571500964,0.0,0.0,0,1194569.2002001877,36495146.571500964
scenario_3996,34906473.21090421,0.0,0.0,0,1226262.2233728918,37551729.21090421
scenario_7147,34122985.707484126,0.0,0.0,0,1204019.4053533035,36768241.707484126
scenario_5881,35576146.04971125,0.0,0.0,0,1242521.5839185605,38221402.04971125
scenario_4225,40172814.04855336,482.6025160801378,0.0,1,1227879.9074863137,42818070.04855336
scenario_0266,37165289.82279194,0.0,0.0,0,1281045.1453056205,39810545.82279194
scenario_1933,35196925.79746519,0.0,0.0,0,1230684.8653173393,37842181.79746519
scenario_0573,35408046.17660855,0.0,0.0,0,1237086.0658148061,38053302.17660855
scenario_1908,35302274.48749706,0.0,0.0,0,1230413.7934266173,37947530.48749706
scenario_2567,36003525.48474637,0.0,0.0,0,1246333.45369725,38648781.48474637
scenario_2353,34726041.806356154,0.0,0.0,0,1218941.797222169,37371297.806356154
scenario_6584,36335785.01293774,0.0,0.0,0,1262175.3864028351,38981041.01293774
scenario_7126,33711372.92935167,0.0,0.0,0,1194197.8930323338,36356628.92935167
scenario_7245,35352164.95889271,0.0,0.0,0,1220446.9553364813,37997420.95889271
scenario_5390,35304262.326141454,0.0,0.0,0,1233506.9311031941,37949518.326141454
scenario_1116,33448259.52553657,0.0,0.0,0,1185705.2327923488,36093515.52553657
scenario_5652,35122408.113893576,0.0,0.0,0,1232840.653859966,37767664.113893576
scenario_5868,37199862.035100885,0.0,0.0,0,1271474.1019945117,39845118.035100885
scenario_3297,34086892.71155965,0.0,0.0,0,1202904.5686426926,36732148.71155965
scenario_4900,34522390.175999,0.0,0.0,0,1215178.3191118327,37167646.175999
scenario_3866,34563022.58380185,0.0,0.0,0,1215988.7267251192,37208278.58380185
scenario_1034,35401240.20943171,0.0,0.0,0,1233926.9452172609,38046496.20943171
scenario_5769,36112396.75931012,0.0,0.0,0,1246635.9670204504,38757652.75931012
scenario_0491,34152181.26153512,0.0,0.0,0,1208867.983254972,36797437.26153512
scenario_3374,37337029.71231249,0.0,0.0,0,1280284.1689496515,39982285.71231249
scenario_1595,37253947.098688446,0.0,0.0,0,1279201.0439865761,39899203.098688446
scenario_0399,35622026.60232364,0.0,0.0,0,1245465.7183873528,38267282.60232364
scenario_1590,42698906.60391513,574.91205687202,0.0,1,1271231.5713656084,45344162.60391513
scenario_4845,36006169.57090429,0.0,0.0,0,1246370.0399515468,38651425.57090429
scenario_5929,37197402.67661819,0.0,0.0,0,1281283.3211222617,39842658.67661819
scenario_6084,35862661.723312385,0.0,0.0,0,1228814.436342378,38507917.723312385
scenario_4893,47632975.6118019,1308.9062020347542,0.0,1,1211354.0463825562,50278231.6118019
scenario_1965,35286270.91159673,0.0,0.0,0,1236169.619646818,37931526.91159673
scenario_2199,35956627.24913476,0.0,0.0,0,1256039.770039857,38601883.24913476
scenario_7407,35429035.27018602,0.0,0.0,0,1233268.2229816508,38074291.27018602
scenario_5080,34240639.52584551,0.0,0.0,0,1208812.4965839875,36885895.52584551
scenario_4097,35997497.62627175,0.0,0.0,0,1247563.1300987513,38642753.62627175
scenario_0787,36485092.91445188,0.0,0.0,0,1249716.0766364695,39130348.91445188
scenario_5720,34398111.21008968,0.0,0.0,0,1211562.696381253,37043367.21008968
scenario_5723,34893913.84578557,0.0,0.0,0,1218562.6959373401,37539169.84578557
scenario_4178,34648037.16694396,0.0,0.0,0,1212969.6035768485,37293293.16694396
scenario_5104,36128504.090538844,0.0,0.0,0,1252939.3966283028,38773760.090538844
scenario_0714,34773847.83241497,0.0,0.0,0,1222473.1682946067,37419103.83241497
scenario_1913,34373360.283156894,0.0,0.0,0,1211453.5666349446,37018616.283156894
scenario_6668,36513086.492927894,0.0,0.0,0,1268036.7052226749,39158342.492927894
scenario_0642,34911641.73673672,0.0,0.0,0,1221071.9691753476,37556897.73673672
scenario_1440,33199848.140939064,0.0,0.0,0,1184135.317546988,35845104.140939064
