scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,25872307.550281912,0.0,6790.159807023692,0,960630.9687606647,30660353.550281912
scenario_1354,25962530.694645178,0.0,33492.77405126072,0,924063.5444053404,30750576.694645178
scenario_3257,23660967.494265944,0.0,1481.6764702587977,0,896388.7703199035,28449013.494265944
scenario_1885,16881190.774428748,0.0,133331.88732605407,0,481098.82344902225,21669236.774428748
scenario_3665,22531861.26673167,0.0,58048.31130998449,0,779977.8661201702,27319907.26673167
scenario_0442,22452856.028929364,0.0,35118.115779514155,0,808612.2912281728,27240902.028929364
scenario_5899,19556885.0938231,0.0,83610.50319420706,0,645567.3902694475,24344931.0938231
scenario_3052,18752155.81029501,0.0,49181.460527767216,0,652878.0903338465,23540201.81029501
scenario_4036,18123178.06479671,0.0,210685.57193868907,0,452275.3672731999,22911224.06479671
scenario_3956,17651899.786859646,0.0,105750.82605572797,0,544304.8128649896,22439945.786859646
scenario_2083,23032440.49011324,0.0,37073.01382290818,0,831647.3051973145,27820486.49011324
scenario_3358,29306083.773777172,0.0,0.0,0,1083490.528061807,34094129.77377717
scenario_1743,23817698.939581323,0.0,144223.95321710384,0,723767.0903978371,28605744.939581323
scenario_2157,19554390.64509426,0.0,86226.31572663126,0,641749.9049580931,24342436.64509426
scenario_2947,21081793.580128856,0.0,49352.41969171676,0,744054.8563115438,25869839.580128856
scenario_6746,25943914.385095265,0.0,6997.71007456741,0,953038.2877532347,30731960.385095265
scenario_2678,19413644.6248034,0.0,92718.88570220665,0,630227.5332221562,24201690.6248034
scenario_2677,17819085.12819265,0.0,147386.02173678624,0,507793.21272300626,22607131.12819265
scenario_3032,21718493.736549072,0.0,34607.098722840696,0,781016.2346665064,26506539.736549072
scenario_2559,25656452.966202617,0.0,0.0,0,973365.7543109505,30444498.966202617
scenario_2442,27442748.150231484,0.0,1724.0761017466043,0,1019465.4975779032,32230794.150231484
scenario_3622,19011826.023638524,0.0,23293.612695701693,0,689784.3096392725,23799872.023638524
scenario_5789,18898925.458104875,0.0,158782.34890643004,0,539793.9591818596,23686971.458104875
scenario_6524,18741048.232050538,0.0,56534.81241870328,0,645936.6862956138,23529094.232050538
scenario_0563,30246072.994427457,0.0,0.0,0,1125239.9214041252,35034118.99442746
scenario_4589,17075329.944178402,0.0,208186.8082984594,0,411214.7106408796,21863375.944178402
scenario_6687,22208463.937464673,0.0,42853.770897064314,0,791860.4909030228,26996509.937464673
scenario_0749,21175535.512416366,0.0,45794.144171338325,0,753378.1604207242,25963581.512416366
scenario_6836,17393384.612286694,0.0,228619.3085824485,0,402570.4647462646,22181430.612286694
scenario_4865,21589876.0228933,0.0,66666.44145406301,0,736842.7694348795,26377922.0228933
scenario_7337,28134447.94996846,0.0,4687.32470747841,0,1044906.8747762083,32922493.94996846
scenario_3321,23948801.289836593,0.0,26159.507555731147,0,868643.1860722946,28736847.289836593
scenario_2125,26763923.171239197,0.0,5514.448558565702,0,998216.9777118159,31551969.171239197
scenario_3010,26999946.313742165,0.0,978.4086063124138,0,1006194.2138648146,31787992.313742165
scenario_4031,19365533.182477783,0.0,44938.31143136307,0,679643.0525395677,24153579.182477783
scenario_7034,27367797.10012973,0.0,12200.37790101226,0,1002135.4333034831,32155843.10012973
scenario_4144,19152322.1070863,0.0,37730.72660356815,0,681373.4981303329,23940368.1070863
scenario_5941,24068472.10263216,0.0,2210.9851433683184,0,906228.9402815499,28856518.10263216
scenario_0269,22143199.279358987,0.0,13283.987817733423,0,816819.9731510112,26931245.279358987
scenario_4665,16704858.63691834,0.0,306980.3094929628,0,290413.52042923163,21492904.63691834
scenario_1153,17259730.27732141,0.0,162968.92093824767,0,466225.6176944148,22047776.27732141
scenario_2290,27183967.60435302,0.0,0.0,0,1017538.450631297,31972013.60435302
scenario_5090,17384118.96178412,0.0,151819.78856862342,0,484081.13734889973,22172164.96178412
scenario_4694,36593958.81017785,0.0,0.0,0,1296258.3613861757,41382004.81017785
scenario_6986,21434856.811532207,0.0,30653.692320334394,0,781370.0799013202,26222902.811532207
scenario_6398,24206167.307193156,0.0,11656.436333415604,0,897677.6926461325,28994213.307193156
scenario_1132,19136259.539420154,0.0,110675.1266565561,0,604421.3579966398,23924305.539420154
scenario_1764,21155733.44478603,0.0,28684.966752979948,0,769236.1538023308,25943779.44478603
scenario_1481,16743751.841870287,0.0,430300.19487044035,0,162642.90512955975,21531797.841870286
scenario_2615,31050315.211799808,0.0,0.0,0,1148151.8022956555,35838361.21179981
scenario_0785,18479992.40216049,0.0,160931.12638421234,0,522122.18835662684,23268038.40216049
scenario_5788,28244414.333924614,0.0,0.0,0,1052984.3312806757,33032460.333924614
scenario_5556,26485190.217775524,0.0,55785.09907442778,0,919916.4626277606,31273236.217775524
scenario_3641,17031170.115752157,0.0,232924.3953322739,0,384573.2189838361,21819216.115752157
scenario_0995,26461865.62973945,0.0,8065.19947273779,0,984463.6347103916,31249911.62973945
scenario_2355,17015691.60916442,0.0,154883.839070922,0,464986.03571237135,21803737.60916442
scenario_4639,21952474.435923323,0.0,14832.194027399673,0,818561.1248205975,26740520.435923323
scenario_6560,17280027.088900868,0.0,94585.61184215848,0,541230.529930603,22068073.088900868
scenario_3143,17281287.950441107,0.0,216492.15163446058,0,409430.71203532664,22069333.950441107
scenario_4138,22409529.6624936,0.0,118638.30858447807,0,713734.3259866816,27197575.6624936
scenario_7032,22531792.72564969,0.0,68786.35662589924,0,767648.7446842977,27319838.72564969
scenario_2340,30414944.338856928,0.0,0.0,0,1128541.818740447,35202990.33885693
scenario_1190,25574030.83784187,0.0,20902.0531300428,0,930310.0273440734,30362076.83784187
scenario_5747,16927183.849395026,0.0,226688.26658176546,0,387714.1389532839,21715229.849395026
scenario_6015,24845773.88271929,0.0,2565.7841409557163,0,941872.9311742084,29633819.88271929
