scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,25765701.261376865,0.0,8406.55980702369,0,960630.9687606647,30623274.261376865
scenario_1354,25882836.982701004,0.0,34859.37405126072,0,924063.5444053404,30740409.982701004
scenario_3257,23507930.96191236,0.0,2058.131468725214,0,896388.7703199035,28365503.96191236
scenario_1885,16575774.426650304,0.0,130009.1470545598,0,481098.82344902225,21433347.426650304
scenario_3665,22350147.195201345,0.0,56465.15894392532,0,779977.8661201702,27207720.195201345
scenario_0442,22348277.483634178,0.0,35899.715779514154,0,808612.2912281728,27205850.483634178
scenario_5899,19365797.625857137,0.0,83376.60319420704,0,645567.3902694475,24223370.625857137
scenario_3052,18615183.555986483,0.0,51890.260527767205,0,652878.0903338465,23472756.555986483
scenario_4036,17910708.843846995,0.0,210174.7719386891,0,452275.3672731999,22768281.843846995
scenario_3956,17404269.51203799,0.0,105093.92605572796,0,544304.8128649896,22261842.51203799
scenario_2083,22873087.46810353,0.0,37534.01382290818,0,831647.3051973145,27730660.46810353
scenario_3358,29196974.55579384,0.0,0.0,0,1083490.528061807,34054547.55579384
scenario_1743,23639288.591484264,0.0,143872.42191739165,0,723767.0903978371,28496861.591484264
scenario_2157,19228215.540879544,0.0,81334.61572663124,0,641749.9049580931,24085788.540879544
scenario_2947,20940309.344397385,0.0,51447.81969171675,0,744054.8563115438,25797882.344397385
scenario_6746,25823006.27478789,0.0,8206.373317533298,0,953038.2877532347,30680579.27478789
scenario_2678,19212025.884752125,0.0,92210.38570220665,0,630227.5332221562,24069598.884752125
scenario_2677,17620912.8770292,0.0,147391.7558659301,0,507793.21272300626,22478485.8770292
scenario_3032,21556723.74254579,0.0,35007.89872284069,0,781016.2346665064,26414296.74254579
scenario_2559,25507826.669265095,0.0,0.0,0,973365.7543109505,30365399.669265095
scenario_2442,27354544.58285877,0.0,1660.9846959418237,0,1019465.4975779032,32212117.58285877
scenario_3622,18812109.568073995,0.0,23716.32485344338,0,689784.3096392725,23669682.568073995
scenario_5789,18664344.57078909,0.0,157368.64890643003,0,539793.9591818596,23521917.57078909
scenario_6524,18571274.584839806,0.0,57437.81241870328,0,645936.6862956138,23428847.584839806
scenario_0563,30145920.001874164,0.0,0.0,0,1125239.9214041252,35003493.001874164
scenario_4589,16781660.89302641,0.0,204420.50829845932,0,411214.7106408796,21639233.89302641
scenario_6687,22068619.566061113,0.0,44548.77089706431,0,791860.4909030228,26926192.566061113
scenario_0749,20933574.593366683,0.0,44013.54417133832,0,753378.1604207242,25791147.593366683
scenario_6836,17039174.22977447,0.0,222975.00858244847,0,402570.4647462646,21896747.22977447
scenario_4865,21403157.030749805,0.0,65142.23515691749,0,736842.7694348795,26260730.030749805
scenario_7337,28070311.440648355,0.0,6640.32470747841,0,1044906.8747762083,32927884.440648355
scenario_3321,23754480.82132736,0.0,24923.10755573114,0,868643.1860722946,28612053.82132736
scenario_2125,26615976.021430604,0.0,4398.448558565701,0,998216.9777118159,31473549.021430604
scenario_3010,26916999.02352688,0.0,2476.0914277462825,0,1006194.2138648146,31774572.02352688
scenario_4031,19140433.094415,0.0,43521.267430412496,0,679643.0525395677,23998006.094415
scenario_7034,27180126.834128313,0.0,10528.17790101226,0,1002135.4333034831,32037699.834128313
scenario_4144,19023999.91753788,0.0,40263.726603568146,0,681373.4981303329,23881572.91753788
scenario_5941,23917987.20787522,0.0,1863.036143841584,0,906228.9402815499,28775560.20787522
scenario_0269,21981042.87077508,0.0,13053.38781773342,0,816819.9731510112,26838615.87077508
scenario_4665,16339054.588361692,0.0,300735.0433053214,0,290413.52042923163,21196627.58836169
scenario_1153,16920980.687684055,0.0,157673.72093824763,0,466225.6176944148,21778553.687684055
scenario_2290,27083685.579711244,0.0,0.0,0,1017538.450631297,31941258.579711244
scenario_5090,16935541.37110766,0.0,142194.16345970295,0,484081.13734889973,21793114.37110766
scenario_4694,50406112.44126197,1390.721981055998,0.0,2,1296258.3613861757,55263685.44126197
scenario_6986,21328181.7616455,0.0,33991.292320334396,0,781370.0799013202,26185754.7616455
scenario_6398,24017713.637712922,0.0,10140.236333415603,0,897677.6926461325,28875286.637712922
scenario_1132,18974515.583216477,0.0,111309.39607851983,0,604421.3579966398,23832088.583216477
scenario_1764,20960479.707676463,0.0,28443.913709740063,0,769236.1538023308,25818052.707676463
scenario_1481,16378955.56187029,0.0,424067.69487044023,0,162642.90512955975,21236528.56187029
scenario_2615,30911085.39652999,0.0,0.0,0,1148151.8022956555,35768658.39652999
scenario_0785,18209192.87503858,0.0,158855.72638421235,0,522122.18835662684,23066765.87503858
scenario_5788,28085701.350999966,0.0,0.0,0,1052984.3312806757,32943274.350999966
scenario_5556,26350983.748317238,0.0,56246.09907442778,0,919916.4626277606,31208556.748317238
scenario_3641,16743397.641769828,0.0,230342.29533227393,0,384573.2189838361,21600970.641769826
scenario_0995,26384214.70915698,0.0,10628.061551328667,0,984463.6347103916,31241787.70915698
scenario_2355,16792198.680260014,0.0,154606.239070922,0,464986.03571237135,21649771.680260014
scenario_4639,21825127.991219234,0.0,17095.83115083718,0,818561.1248205975,26682700.991219234
scenario_6560,16958113.151773557,0.0,89853.61184215851,0,541230.529930603,21815686.151773557
scenario_3143,16943943.884021945,0.0,211240.85163446056,0,409430.71203532664,21801516.884021945
scenario_4138,22221620.9549192,0.0,118248.50858447808,0,713734.3259866816,27079193.9549192
scenario_7032,22403665.10138349,0.0,69734.30864386234,0,767648.7446842977,27261238.10138349
scenario_2340,30272222.54392581,0.0,0.0,0,1128541.818740447,35129795.54392581
scenario_1190,25420893.196177628,0.0,19915.65913855105,0,930310.0273440734,30278466.196177628
scenario_5747,16615490.913532842,0.0,223371.16658176543,0,387714.1389532839,21473063.913532842
scenario_6015,24674050.02352893,0.0,2229.584140955716,0,941872.9311742084,29531623.02352893
scenario_6018,23195570.98513652,0.0,22399.286794593216,0,859299.0920465632,28053143.98513652
scenario_2915,31820000.004948415,0.0,0.0,0,1174487.69196541,36677573.004948415
scenario_5244,17512376.77595566,0.0,175701.33227908498,0,472311.13924348715,22369949.77595566
scenario_2741,21103389.29783139,0.0,28496.506271716753,0,774488.6129656383,25960962.29783139
scenario_1496,16240217.00048233,0.0,172412.0294079763,0,420379.28440966236,21097790.00048233
scenario_6673,17380274.579306565,0.0,193492.96024942448,0,448677.59824263735,22237847.579306565
scenario_4642,21518157.519347664,0.0,21197.28597053312,0,799653.925950421,26375730.519347664
scenario_7210,24631469.499084167,0.0,2461.59446537279,0,933785.1333913436,29489042.499084167
scenario_0691,16999949.45155696,0.0,220287.15013270473,0,403537.4674421651,21857522.45155696
scenario_2730,27791133.164646618,0.0,0.0,0,1052024.4871692522,32648706.164646618
scenario_1488,23492106.37191253,0.0,2587.3095713594125,0,891283.7271077256,28349679.37191253
scenario_4245,16570762.42318491,0.0,194825.17328468268,0,413070.2703757039,21428335.42318491
scenario_0465,17771689.80723018,0.0,58305.99998286061,0,610961.4022738587,22629262.80723018
scenario_3811,24496462.709707428,0.0,28001.080152204246,0,894660.5340775567,29354035.709707428
scenario_5844,30173234.43931012,0.0,0.0,0,1122763.4095943915,35030807.43931012
scenario_5824,17136654.554044057,0.0,96710.48322675367,0,542044.1018865653,21994227.554044057
scenario_1968,41874578.88004878,819.0384746875854,294.1260220564523,2,1207828.1388316501,46732151.88004878
scenario_6199,33669394.264823444,0.0,0.0,0,1217513.0714007008,38526967.264823444
scenario_3314,24401583.319040064,0.0,0.0,0,932540.8865501789,29259156.319040064
scenario_0583,25060872.21233039,0.0,12118.86045654701,0,943709.3068551505,29918445.21233039
scenario_7406,28402117.172390662,0.0,0.0,0,1061974.987629429,33259690.172390662
scenario_2517,20959679.76940207,0.0,43172.20018144336,0,747551.2888946689,25817252.76940207
scenario_1989,55779913.92826201,2133.764551614515,0.0,1,1248708.6514399033,60637486.92826201
scenario_3948,18156273.511077646,0.0,152678.27774617937,0,524695.9093462606,23013846.511077646
scenario_3152,27936033.29711944,0.0,1597.3904103216325,0,1028776.159459995,32793606.29711944
scenario_2643,17626429.2778625,0.0,74809.65333045277,0,582677.8986009278,22484002.2778625
scenario_4500,29064100.159274556,0.0,0.0,0,1087738.260139383,33921673.159274556
scenario_3155,23639078.70160383,0.0,15210.960122742648,0,872925.4477356297,28496651.70160383
scenario_1463,16809787.03749814,0.0,213467.12836546637,0,402414.2736337286,21667360.03749814
scenario_1246,21759153.33993854,0.0,9795.90792085608,0,820394.9450591111,26616726.33993854
scenario_1054,16838130.707822185,0.0,304182.58470095496,0,306639.0099585961,21695703.707822185
scenario_4924,28401666.712629225,0.0,0.0,0,1070582.8228590519,33259239.712629225
scenario_5666,28297107.238665726,0.0,0.0,0,1065950.6047854987,33154680.238665726
scenario_4161,16763647.83054924,0.0,225286.67507763882,0,388223.9827001033,21621220.83054924
scenario_1332,32934662.664752986,0.0,0.0,0,1199450.83488444,37792235.66475299
scenario_1821,16283644.824659795,0.0,538406.5576599471,0,40744.04234005293,21141217.824659795
scenario_4746,23434906.723441232,0.0,20541.71000224095,0,867031.5623702488,28292479.723441232
scenario_1040,26047193.562599804,0.0,0.0,0,987159.9232608315,30904766.562599804
scenario_4573,19242470.835475605,0.0,75707.21835750976,0,648371.5112390381,24100043.835475605
scenario_7228,16846068.268847845,0.0,209200.90444220378,0,408589.9976078633,21703641.268847845
scenario_2527,24382823.24502431,0.0,58398.051258058345,0,850960.3087398865,29240396.24502431
scenario_0790,28958213.038999848,0.0,301.2868428473026,0,1074298.8144362385,33815786.03899985
scenario_5214,18040399.616686802,0.0,81456.88726342596,0,597209.9614028226,22897972.616686802
scenario_7253,25266296.939464513,0.0,3251.849746759121,0,953483.3068940609,30123869.939464513
scenario_3419,24708244.063051917,0.0,23708.210808570835,0,906213.2783300816,29565817.063051917
scenario_1373,20710758.615955006,0.0,8567.305628611448,0,784293.53954636,25568331.615955006
scenario_3996,21845232.510601375,0.0,56235.64700817982,0,763945.938215936,26702805.510601375
scenario_7147,46026618.00553866,1016.5086358099256,0.0,2,1285902.674097646,50884191.00553866
scenario_5881,16849364.451493356,0.0,186786.45554664382,0,432322.28538437566,21706937.451493356
scenario_4225,16403834.891728844,0.0,489831.50472898345,0,94215.09527101641,21261407.891728844
scenario_0266,23336999.929060828,0.0,50636.91136385196,0,818304.9603731374,28194572.929060828
scenario_1933,22141861.42848259,0.0,77946.24966331334,0,756860.5986446831,26999434.42848259
scenario_0573,17897042.899789903,0.0,88849.77502339912,0,582391.7088924905,22754615.899789903
scenario_1908,30466544.53157642,0.0,0.0,0,1118243.9998743557,35324117.531576425
scenario_2567,25031439.81519432,0.0,68298.24857287163,0,859427.5633324055,29889012.81519432
scenario_2353,20394176.600080784,0.0,85381.83459984133,0,688676.1154339267,25251749.600080784
scenario_6584,23731855.39809121,0.0,8057.278804333862,0,894469.443429293,28589428.39809121
scenario_7126,298452692.9943279,25822.445571237633,0.0,10,1411369.9010629181,303310265.9943279
scenario_7245,23843484.6450617,0.0,4301.462372529909,0,904234.112744669,28701057.6450617
scenario_5390,30197751.855461523,0.0,0.0,0,1125493.5598691949,35055324.85546152
scenario_1116,18589104.369753934,0.0,33173.874067585355,0,673134.2705820366,23446677.369753934
scenario_5652,24419282.062089644,0.0,18549.92950270953,0,908461.6341945992,29276855.062089644
scenario_5868,20040488.570026867,0.0,20879.99625570504,0,745411.3363973101,24898061.570026867
scenario_3297,16835740.64551188,0.0,242229.01820908673,0,377034.3633835724,21693313.64551188
scenario_4900,18141065.494782165,0.0,68656.18846160593,0,611425.3325821527,22998638.494782165
scenario_3866,29115060.435741674,0.0,4155.803510432377,0,1075545.423829311,33972633.43574168
scenario_1034,23914311.106701437,0.0,27694.39472311061,0,867325.9577067168,28771884.106701437
scenario_5769,20795461.541644886,0.0,58313.7083958531,0,728773.3403743857,25653034.541644886
scenario_0491,18258512.008397695,0.0,118774.7160767946,0,562492.8746195263,23116085.008397695
scenario_3374,23637321.39931881,0.0,41868.677625290125,0,849310.610966717,28494894.39931881
scenario_1595,29406846.479986187,0.0,0.0,0,1083424.5473090573,34264419.47998619
scenario_0399,21189268.957782507,0.0,28373.23368750098,0,779084.9229207427,26046841.957782507
scenario_1590,20539678.30653281,0.0,65476.7312774857,0,713800.9618087851,25397251.30653281
scenario_4845,26373414.408630356,0.0,0.0,0,1003808.5644097641,31230987.408630356
scenario_5929,35319776.513296954,429.3890188847108,19338.6334606006,1,1098446.2995074796,40177349.513296954
scenario_6084,31450548.366890747,0.0,0.0,0,1158486.17747755,36308121.36689074
scenario_4893,22028982.221338812,0.0,32871.928380215075,0,805018.0894063555,26886555.221338812
scenario_1965,21791645.522064287,0.0,27218.129828865483,0,803346.0283592582,26649218.522064287
