scenario,dispatch_cost,ens_mwh,spill_mwh,ens_hours,total_net_load_mwh,total_cost_with_fixed
scenario_6782,35357146.25065537,0.0,0.0,0,1236275.1122101783,38002932.25065537
scenario_1354,35035507.696626835,0.0,0.0,0,1219106.5277075418,37681293.696626835
scenario_3257,37135719.869450904,0.0,0.0,0,1282902.7813240879,39781505.869450904
scenario_1885,34161300.04490484,0.0,0.0,0,1208816.3139468082,36807086.04490484
scenario_3665,34998386.764517024,0.0,0.0,0,1212152.0492358757,37644172.764517024
scenario_0442,34829233.01148881,0.0,0.0,0,1219548.6309270528,37475019.01148881
scenario_5899,36604198.53832092,0.0,0.0,0,1264194.2928220648,39249984.53832092
scenario_3052,36026186.67338321,0.0,0.0,0,1250285.4592999304,38671972.67338321
scenario_4036,34473324.94467456,0.0,0.0,0,1210442.5864006244,37119110.94467456
scenario_3956,35966539.448916644,0.0,0.0,0,1250415.1722585445,38612325.448916644
scenario_2083,35452260.80320818,0.0,0.0,0,1233557.4016396797,38098046.80320818
scenario_3358,44398171.17448751,882.8704613898581,0.0,1,1233825.9310037422,47043957.17448751
scenario_1743,35096651.60507606,0.0,0.0,0,1230280.73799226,37742437.60507606
scenario_2157,34903357.447373055,0.0,0.0,0,1221110.1154043889,37549143.447373055
scenario_2947,55858060.115346774,1848.0227205367328,0.0,1,1249027.9929577573,58503846.115346774
scenario_6746,35389097.2513063,0.0,0.0,0,1236302.9335718993,38034883.2513063
scenario_2678,36629848.25168845,0.0,0.0,0,1247451.2727297419,39275634.25168845
scenario_2677,35618667.54310092,0.0,0.0,0,1222998.4465038858,38264453.54310092
scenario_3032,35835990.02478057,0.0,0.0,0,1246302.5769877192,38481776.02478057
scenario_2559,34673941.13807877,0.0,0.0,0,1221907.7004367963,37319727.13807877
scenario_2442,35020139.727662,0.0,0.0,0,1226903.246070436,37665925.727662
scenario_3622,35663523.009078145,0.0,0.0,0,1235188.7628746792,38309309.009078145
scenario_5789,34465429.2987212,0.0,0.0,0,1211202.2203384715,37111215.2987212
scenario_6524,37794249.045479484,0.0,0.0,0,1261102.2427129317,40440035.045479484
scenario_0563,36070625.76106839,0.0,0.0,0,1257328.422773575,38716411.76106839
scenario_4589,34533434.16363967,0.0,0.0,0,1213526.2467678436,37179220.16363967
scenario_6687,34986087.22365165,0.0,0.0,0,1227676.804484581,37631873.22365165
scenario_0749,35351949.14427031,0.0,0.0,0,1231883.4987426535,37997735.14427031
scenario_6836,36442391.68540393,0.0,0.0,0,1257742.17385232,39088177.68540393
scenario_4865,35139180.12992593,0.0,0.0,0,1223264.6345940246,37784966.12992593
scenario_7337,34750396.0138112,0.0,0.0,0,1218241.4693649295,37396182.0138112
scenario_3321,35629887.14712822,0.0,0.0,0,1235564.2873338144,38275673.14712822
scenario_2125,35718042.7127758,0.0,0.0,0,1244824.8967983339,38363828.7127758
scenario_3010,36251099.277963735,0.0,0.0,0,1259731.0445161602,38896885.277963735
scenario_4031,36000016.27699472,0.0,0.0,0,1250091.3457235363,38645802.27699472
scenario_7034,36306705.18908345,0.0,0.0,0,1249226.953119283,38952491.18908345
scenario_4144,35248575.46474083,0.0,0.0,0,1229050.409913029,37894361.46474083
scenario_5941,37005741.17842882,0.0,0.0,0,1234835.475212229,39651527.17842882
scenario_0269,33995758.99279928,0.0,0.0,0,1192688.6287626843,36641544.99279928
scenario_4665,36490227.3483377,0.0,0.0,0,1263973.4121382032,39136013.3483377
scenario_1153,36891227.37884988,0.0,0.0,0,1270415.378550788,39537013.37884988
scenario_2290,35335946.37127573,0.0,0.0,0,1231019.4941564708,37981732.37127573
scenario_5090,35249316.26360119,0.0,0.0,0,1216990.3567758892,37895102.26360119
scenario_4694,36114291.875887565,0.0,0.0,0,1250681.265001176,38760077.875887565
scenario_6986,34563457.82380385,0.0,0.0,0,1213965.678866819,37209243.82380385
scenario_6398,35872907.73202077,0.0,0.0,0,1244585.6663388754,38518693.73202077
scenario_1132,35249032.8735146,0.0,0.0,0,1231192.7281765752,37894818.8735146
scenario_1764,34898062.1469457,0.0,0.0,0,1220743.1858865307,37543848.1469457
scenario_1481,36065981.504486114,0.0,0.0,0,1249445.1907796166,38711767.504486114
scenario_2615,34318744.19987598,0.0,0.0,0,1210061.4219140045,36964530.19987598
scenario_0785,34219737.718350284,0.0,0.0,0,1207087.7739187158,36865523.718350284
scenario_5788,35109039.17510061,0.0,0.0,0,1231562.854246556,37754825.17510061
scenario_5556,34416347.42974435,0.0,0.0,0,1209268.5949937662,37062133.42974435
scenario_3641,34594008.82868511,0.0,0.0,0,1211785.6623347974,37239794.82868511
scenario_0995,35195543.32599584,0.0,0.0,0,1232333.9451634898,37841329.32599584
scenario_2355,34031323.14040102,0.0,0.0,0,1204494.7992019379,36677109.14040102
scenario_4639,36876281.45859129,0.0,0.0,0,1268967.8582001321,39522067.45859129
scenario_6560,36000649.37991175,0.0,0.0,0,1247964.368997065,38646435.37991175
scenario_3143,33603207.28094331,0.0,0.0,0,1187439.6029409512,36248993.28094331
scenario_4138,34466292.03770746,0.0,0.0,0,1209529.325439393,37112078.03770746
scenario_7032,34236926.53448326,0.0,0.0,0,1208116.489320329,36882712.53448326
scenario_2340,34053449.75007646,0.0,0.0,0,1201464.3168414317,36699235.75007646
scenario_1190,35364004.15481028,0.0,0.0,0,1228953.785052306,38009790.15481028
scenario_5747,37861393.09274231,0.0,0.0,0,1279786.6323233612,40507179.09274231
scenario_6015,36625057.39701916,0.0,0.0,0,1267036.5184883433,39270843.39701916
scenario_6018,36558634.73576604,0.0,0.0,0,1259791.4315215289,39204420.73576604
scenario_2915,35241360.7795641,0.0,0.0,0,1216473.7492395714,37887146.7795641
scenario_5244,35354625.83920299,0.0,0.0,0,1235362.2230300226,38000411.83920299
scenario_2741,36407101.077141024,0.0,0.0,0,1260225.9304581247,39052887.077141024
scenario_1496,35599314.49279403,0.0,0.0,0,1232541.713621202,38245100.49279403
scenario_6673,35169590.88391055,0.0,0.0,0,1231031.3239500497,37815376.88391055
scenario_4642,34600992.51270981,0.0,0.0,0,1215900.5889780906,37246778.51270981
scenario_7210,34056087.4967286,0.0,0.0,0,1204420.920826946,36701873.4967286
scenario_0691,37694776.947640985,0.0,0.0,0,1257933.9909900958,40340562.947640985
scenario_2730,44768612.920481265,733.6859009599038,0.0,1,1269412.3761944342,47414398.920481265
scenario_1488,34678528.63653574,0.0,0.0,0,1215243.1823068582,37324314.63653574
scenario_4245,61377064.77123379,2497.360528846844,0.0,1,1226434.8940531905,64022850.77123379
scenario_0465,35393953.44959415,0.0,0.0,0,1239562.1376505368,38039739.44959415
scenario_3811,34057547.7323438,0.0,0.0,0,1195786.5628578938,36703333.7323438
scenario_5844,34407843.3569327,0.0,0.0,0,1209369.4619164793,37053629.3569327
